,X,y
630,data_agumented/train/fake/ab174fdf91d7381d1f891f93a493ab4c_5.png,data_agumented/train/fake/ab174fdf91d7381d1f891f93a493ab4c_5.mask.png
631,data_agumented/train/fake/c6216855a09754f487980c889f7a8732_1.png,data_agumented/train/fake/c6216855a09754f487980c889f7a8732_1.mask.png
632,data_agumented/train/fake/cab8ac89fc001f1adb2ff4d8b3f9f9a9_5.png,data_agumented/train/fake/cab8ac89fc001f1adb2ff4d8b3f9f9a9_5.mask.png
633,data_agumented/train/fake/b0e304ca50739b4bb48620960a4006b9_3.png,data_agumented/train/fake/b0e304ca50739b4bb48620960a4006b9_3.mask.png
634,data_agumented/train/pristine/2a1150b317225ff14bb87a3e0685347c_1.png,default.mask.png
635,data_agumented/train/fake/b815a74cfdca7f5da57fc1b0687f89cd_2.png,data_agumented/train/fake/b815a74cfdca7f5da57fc1b0687f89cd_2.mask.png
636,data_agumented/train/fake/b1fb2e2690c484ef7b0a75698150ed27_3.png,data_agumented/train/fake/b1fb2e2690c484ef7b0a75698150ed27_3.mask.png
637,data_agumented/train/fake/0363353570f16ff0a73aa0a03a7795b8_2.png,data_agumented/train/fake/0363353570f16ff0a73aa0a03a7795b8_2.mask.png
638,data_agumented/train/pristine/0b2b7e28f3f04599c8e15ea9b4ec574c_1.png,default.mask.png
639,data_agumented/train/pristine/4ddf1de41ca61cbcb75c39a415263f8f_0.png,default.mask.png
640,data_agumented/train/fake/cccbca215f38e9a03c46f73265bba889_7.png,data_agumented/train/fake/cccbca215f38e9a03c46f73265bba889_7.mask.png
641,data_agumented/train/fake/7359205ed162a1f63a4537be468f9a71_6.png,data_agumented/train/fake/7359205ed162a1f63a4537be468f9a71_6.mask.png
642,data_agumented/train/fake/35458ca671876a5bad7f87419fe53b4c_0.png,data_agumented/train/fake/35458ca671876a5bad7f87419fe53b4c_0.mask.png
643,data_agumented/train/pristine/0fed3a3ad1f24f312b4f2a2a07e30597_1.png,default.mask.png
644,data_agumented/train/fake/edb9414156ff96adf906cbba292e6cd4_6.png,data_agumented/train/fake/edb9414156ff96adf906cbba292e6cd4_6.mask.png
645,data_agumented/train/pristine/2db8833d3d5124ba16bd699cac563af1_0.png,default.mask.png
646,data_agumented/train/fake/ca76eefff717b507a0eba5353324d9e5_7.png,data_agumented/train/fake/ca76eefff717b507a0eba5353324d9e5_7.mask.png
647,data_agumented/train/pristine/00e079b66d9e9f99892bbb81d9d6cd57_0.png,default.mask.png
648,data_agumented/train/pristine/5cbdc7a57564ccdd6bd11d344d43fdfe_1.png,default.mask.png
649,data_agumented/train/pristine/0e1a969ed9be25a58662e1ed30081544_0.png,default.mask.png
650,data_agumented/train/pristine/6b6742c58e770604d637d1764600542a_0.png,default.mask.png
651,data_agumented/train/pristine/4ab1f8286e1849fb45f0c5164be20918_3.png,default.mask.png
652,data_agumented/train/fake/cf3eef59fe32392bef1dd5d18e79207b_0.png,data_agumented/train/fake/cf3eef59fe32392bef1dd5d18e79207b_0.mask.png
653,data_agumented/train/pristine/7a704292b212a8c0fb6c76230d6e9d00_0.png,default.mask.png
654,data_agumented/train/fake/aa61a96b0a18b8dbc65fd20af3644958_3.png,data_agumented/train/fake/aa61a96b0a18b8dbc65fd20af3644958_3.mask.png
655,data_agumented/train/pristine/2db8833d3d5124ba16bd699cac563af1_3.png,default.mask.png
656,data_agumented/train/fake/ce571df8dd7ac27523b2cca4cbc32194_7.png,data_agumented/train/fake/ce571df8dd7ac27523b2cca4cbc32194_7.mask.png
657,data_agumented/train/pristine/2cbae15a950bc03dd761cc23add90795_3.png,default.mask.png
658,data_agumented/train/pristine/4fe359036f12b71ffd35b6e3666966a8_1.png,default.mask.png
659,data_agumented/train/fake/994526d452af15e3802e1a752a2af020_1.png,data_agumented/train/fake/994526d452af15e3802e1a752a2af020_1.mask.png
660,data_agumented/train/fake/ccedb1eb235f5dedddc443b93e9aaabd_5.png,data_agumented/train/fake/ccedb1eb235f5dedddc443b93e9aaabd_5.mask.png
661,data_agumented/train/pristine/2a4df7ec33239ffbaf4f5b9a0b190ae3_1.png,default.mask.png
662,data_agumented/train/fake/84fd5a243a63e25013ef3d6fe8eeaf12_3.png,data_agumented/train/fake/84fd5a243a63e25013ef3d6fe8eeaf12_3.mask.png
663,data_agumented/train/fake/d64f0d1c4c3e893b1d0f3aa5b9967830_3.png,data_agumented/train/fake/d64f0d1c4c3e893b1d0f3aa5b9967830_3.mask.png
664,data_agumented/train/pristine/0d6ddba8f3147b37600d0e71f210f1a6_0.png,default.mask.png
665,data_agumented/train/pristine/1a85aa645121903fae228cbfe231c2b4_3.png,default.mask.png
666,data_agumented/train/pristine/02b3c3a0865816af3992f188a5b6c94a_0.png,default.mask.png
667,data_agumented/train/pristine/0dd5df884c0d4383951d173559b70f33_3.png,default.mask.png
668,data_agumented/train/pristine/0e991f4a4c3d73a2c7c8d5f8d48bcca9_1.png,default.mask.png
669,data_agumented/train/fake/d13e3749938f9bcd3945bed229d40bb7_7.png,data_agumented/train/fake/d13e3749938f9bcd3945bed229d40bb7_7.mask.png
670,data_agumented/train/fake/da87f75ad935467d3c8d0ab08a559e76_2.png,data_agumented/train/fake/da87f75ad935467d3c8d0ab08a559e76_2.mask.png
671,data_agumented/train/pristine/1ce68ade5b63313772521845e1ed6ce3_3.png,default.mask.png
672,data_agumented/train/fake/c168467ba25e8675a50b85be4204b4b2_1.png,data_agumented/train/fake/c168467ba25e8675a50b85be4204b4b2_1.mask.png
673,data_agumented/train/fake/de7b3bfcf24632b26291ad01e272cafa_3.png,data_agumented/train/fake/de7b3bfcf24632b26291ad01e272cafa_3.mask.png
674,data_agumented/train/pristine/4a872e335a01ea5a7351204cbfa593f0_0.png,default.mask.png
675,data_agumented/train/fake/bea810fbe5f0ee59c79b4ebd4732f1a0_7.png,data_agumented/train/fake/bea810fbe5f0ee59c79b4ebd4732f1a0_7.mask.png
676,data_agumented/train/pristine/6af621f64b5b11f653bbe5f563ab047a_3.png,default.mask.png
677,data_agumented/train/pristine/5b258f62113b68d48e0dfaf57cbfb0e7_0.png,default.mask.png
678,data_agumented/train/fake/a8801babe463c8f0e32c2b338bb2acb8_1.png,data_agumented/train/fake/a8801babe463c8f0e32c2b338bb2acb8_1.mask.png
679,data_agumented/train/fake/f0d05a2fce59b068846bd1c8453d7d89_6.png,data_agumented/train/fake/f0d05a2fce59b068846bd1c8453d7d89_6.mask.png
680,data_agumented/train/pristine/04b9dd7d5e3d24e0bca41ff9173626f1_1.png,default.mask.png
681,data_agumented/train/fake/edb9414156ff96adf906cbba292e6cd4_7.png,data_agumented/train/fake/edb9414156ff96adf906cbba292e6cd4_7.mask.png
682,data_agumented/train/pristine/0d5f8a6d27f0056bdd9362df3476b2c1_0.png,default.mask.png
683,data_agumented/train/pristine/6d2f052df25f98cfdf43ce548f0e6dc0_0.png,default.mask.png
684,data_agumented/train/fake/acb0d5f4885a2dc4cd37f8e7671ec852_1.png,data_agumented/train/fake/acb0d5f4885a2dc4cd37f8e7671ec852_1.mask.png
685,data_agumented/train/pristine/5d85b435a136808f1930adfe119035fb_3.png,default.mask.png
686,data_agumented/train/pristine/5f1634091263ce8f51efa552856d6c99_3.png,default.mask.png
687,data_agumented/train/fake/c66c01633c25f6b9861578432638508d_6.png,data_agumented/train/fake/c66c01633c25f6b9861578432638508d_6.mask.png
688,data_agumented/train/fake/b192b6242d69e023a4c2f26b42feadab_3.png,data_agumented/train/fake/b192b6242d69e023a4c2f26b42feadab_3.mask.png
689,data_agumented/train/pristine/4ca89f58934be1b2aa95f32c5b30c7e3_0.png,default.mask.png
690,data_agumented/train/pristine/6ae5efc0f58b48d83782617d4780e155_3.png,default.mask.png
691,data_agumented/train/fake/d8fd021d1ca1e21880a0b84effa7157b_1.png,data_agumented/train/fake/d8fd021d1ca1e21880a0b84effa7157b_1.mask.png
692,data_agumented/train/pristine/6de456d091cb45b7ed5ba52b3dbba573_1.png,default.mask.png
693,data_agumented/train/pristine/1c7d4d157e04b416d2d2924abfa08dc8_0.png,default.mask.png
694,data_agumented/train/pristine/4afe9d1ba7e6165ec16f65480716f637_3.png,default.mask.png
695,data_agumented/train/pristine/06ea436a8f36419fa350dab4e135fecb_1.png,default.mask.png
696,data_agumented/train/pristine/4b7b8a34f7e2c6f5208db509e602c364_0.png,default.mask.png
697,data_agumented/train/pristine/1e41bd6b60e2c6fc408fdc7796e64ce0_3.png,default.mask.png
698,data_agumented/train/pristine/6d27f89567e1bbb4ae2f4c4a03daac10_0.png,default.mask.png
699,data_agumented/train/pristine/2a6f39f5521e5f5a398fdf50bc1aa5ab_1.png,default.mask.png
700,data_agumented/train/fake/c7442bb2aefb0ce9062694a697f5c4aa_6.png,data_agumented/train/fake/c7442bb2aefb0ce9062694a697f5c4aa_6.mask.png
701,data_agumented/train/pristine/1cd35a8e0f6a81c28b6e44179c445b01_1.png,default.mask.png
702,data_agumented/train/pristine/06ba30a6322000561efd2f78a4e0be1d_0.png,default.mask.png
703,data_agumented/train/pristine/2f35a06c7e024129010cd0a7cc042e54_1.png,default.mask.png
704,data_agumented/train/fake/ce05c962f695932a830ad4356d7a3e04_3.png,data_agumented/train/fake/ce05c962f695932a830ad4356d7a3e04_3.mask.png
705,data_agumented/train/pristine/3be4753bcc1f89546130c0a2f610a010_3.png,default.mask.png
706,data_agumented/train/fake/cca2b0e3882574e1d8709e0f95c42565_5.png,data_agumented/train/fake/cca2b0e3882574e1d8709e0f95c42565_5.mask.png
707,data_agumented/train/pristine/4fbf3c5ad32f5e222ed1953316ce0d51_1.png,default.mask.png
708,data_agumented/train/pristine/03c8137aab2ff8736ad6d93c52dd2e38_3.png,default.mask.png
709,data_agumented/train/fake/0363353570f16ff0a73aa0a03a7795b8_6.png,data_agumented/train/fake/0363353570f16ff0a73aa0a03a7795b8_6.mask.png
710,data_agumented/train/fake/d96f2bcd580fa5de490377169d6a45bd_5.png,data_agumented/train/fake/d96f2bcd580fa5de490377169d6a45bd_5.mask.png
711,data_agumented/train/fake/674cf83cd200c6936f54a0ed6894bf9c_0.png,data_agumented/train/fake/674cf83cd200c6936f54a0ed6894bf9c_0.mask.png
712,data_agumented/train/fake/d531b1cefbdd804a28399c46965aba52_7.png,data_agumented/train/fake/d531b1cefbdd804a28399c46965aba52_7.mask.png
713,data_agumented/train/pristine/4bf3f6c258465d85d004196b0dc07238_1.png,default.mask.png
714,data_agumented/train/pristine/6d414f40da3d1125d5335ee99353a379_3.png,default.mask.png
715,data_agumented/train/fake/bd514860151bb8fcfb448276821f0ac9_1.png,data_agumented/train/fake/bd514860151bb8fcfb448276821f0ac9_1.mask.png
716,data_agumented/train/pristine/4e89e6d21777a52b7cf145bde1b44429_1.png,default.mask.png
717,data_agumented/train/fake/acb0d5f4885a2dc4cd37f8e7671ec852_0.png,data_agumented/train/fake/acb0d5f4885a2dc4cd37f8e7671ec852_0.mask.png
718,data_agumented/train/fake/d78caa6909f1270cd3e8e216c24f6909_2.png,data_agumented/train/fake/d78caa6909f1270cd3e8e216c24f6909_2.mask.png
719,data_agumented/train/pristine/1fe23fc53ad0c4977837a9926cd17201_0.png,default.mask.png
720,data_agumented/train/fake/31682dc53f670f43d4308f7e99a1d3f8_0.png,data_agumented/train/fake/31682dc53f670f43d4308f7e99a1d3f8_0.mask.png
721,data_agumented/train/pristine/1b3d595d91ba77637ac6ea6339af9af6_1.png,default.mask.png
722,data_agumented/train/fake/da87f75ad935467d3c8d0ab08a559e76_7.png,data_agumented/train/fake/da87f75ad935467d3c8d0ab08a559e76_7.mask.png
723,data_agumented/train/fake/d90d1935c16712717b15cb9d29a2dd9f_7.png,data_agumented/train/fake/d90d1935c16712717b15cb9d29a2dd9f_7.mask.png
724,data_agumented/train/pristine/2e029f00d10f62fe0c4025fb75bd72be_1.png,default.mask.png
725,data_agumented/train/pristine/5ad5b5d6ed55c7219604a8ecffa32cbc_1.png,default.mask.png
726,data_agumented/train/fake/b16b83b24a10d28f3d89eca9e505f294_7.png,data_agumented/train/fake/b16b83b24a10d28f3d89eca9e505f294_7.mask.png
727,data_agumented/train/fake/d114ce94a3994d16e43a4de93fe72e17_2.png,data_agumented/train/fake/d114ce94a3994d16e43a4de93fe72e17_2.mask.png
728,data_agumented/train/fake/a473790a307fd44bc5e5e68b12bf6f51_2.png,data_agumented/train/fake/a473790a307fd44bc5e5e68b12bf6f51_2.mask.png
729,data_agumented/train/fake/e81d4326a9aba0df4346edaf4e64c0d0_0.png,data_agumented/train/fake/e81d4326a9aba0df4346edaf4e64c0d0_0.mask.png
730,data_agumented/train/fake/ccedb1eb235f5dedddc443b93e9aaabd_3.png,data_agumented/train/fake/ccedb1eb235f5dedddc443b93e9aaabd_3.mask.png
731,data_agumented/train/pristine/5c46f5c0b3e24b2913d5f684ca76c0c3_0.png,default.mask.png
732,data_agumented/train/pristine/5f658c45fcaeae04ef3d3ba10bfa9103_1.png,default.mask.png
733,data_agumented/train/pristine/5fb090a35bfa08776c41e854d6d274ca_1.png,default.mask.png
734,data_agumented/train/pristine/2bd92ff5b2ba8f8225b6e4bc374b34ca_1.png,default.mask.png
735,data_agumented/train/pristine/3a4890683ea8f09afd9a80f48686cef5_0.png,default.mask.png
736,data_agumented/train/fake/be05023fef0c596b1691471cb7095d12_1.png,data_agumented/train/fake/be05023fef0c596b1691471cb7095d12_1.mask.png
737,data_agumented/train/pristine/1ca5a77f902d949f11566a18918d1af4_0.png,default.mask.png
738,data_agumented/train/fake/a9411d7195ec9ac242d5fcb2f6ebf396_5.png,data_agumented/train/fake/a9411d7195ec9ac242d5fcb2f6ebf396_5.mask.png
739,data_agumented/train/pristine/6e260b6fc299cca97a047a268d1a4a4f_0.png,default.mask.png
740,data_agumented/train/fake/d22f7eb37563c080925a4cacbed16c7f_7.png,data_agumented/train/fake/d22f7eb37563c080925a4cacbed16c7f_7.mask.png
741,data_agumented/train/fake/d78caa6909f1270cd3e8e216c24f6909_5.png,data_agumented/train/fake/d78caa6909f1270cd3e8e216c24f6909_5.mask.png
742,data_agumented/train/pristine/0b2b7e28f3f04599c8e15ea9b4ec574c_3.png,default.mask.png
743,data_agumented/train/fake/ab2081739ddb9daf262c79848736d386_6.png,data_agumented/train/fake/ab2081739ddb9daf262c79848736d386_6.mask.png
744,data_agumented/train/fake/cd9b2df963652cea69a16b7e368cd7f1_5.png,data_agumented/train/fake/cd9b2df963652cea69a16b7e368cd7f1_5.mask.png
745,data_agumented/train/fake/b2f2970f8f0f4ab82b0483b022309ecf_5.png,data_agumented/train/fake/b2f2970f8f0f4ab82b0483b022309ecf_5.mask.png
746,data_agumented/train/fake/fdf110fa789efa05114811412f54b2a9_7.png,data_agumented/train/fake/fdf110fa789efa05114811412f54b2a9_7.mask.png
747,data_agumented/train/pristine/0ad8e0f9069cc8a7cb76cdebeb823867_0.png,default.mask.png
748,data_agumented/train/pristine/2df0f3666db9a7a2ae6766553776d145_1.png,default.mask.png
749,data_agumented/train/fake/ad842756fbdb20f8d22ea1e151727d04_2.png,data_agumented/train/fake/ad842756fbdb20f8d22ea1e151727d04_2.mask.png
750,data_agumented/train/fake/ac5c61568bbb4f1a965803c6e85481ed_6.png,data_agumented/train/fake/ac5c61568bbb4f1a965803c6e85481ed_6.mask.png
751,data_agumented/train/fake/ab34ca35df5a7be8cbd2fc8df3a2fb7e_0.png,data_agumented/train/fake/ab34ca35df5a7be8cbd2fc8df3a2fb7e_0.mask.png
752,data_agumented/train/pristine/2a9f3a3fec8d52af7cc2ceed1ca12c13_3.png,default.mask.png
753,data_agumented/train/fake/65356dc39286084901856e5cae427764_2.png,data_agumented/train/fake/65356dc39286084901856e5cae427764_2.mask.png
754,data_agumented/train/pristine/0cf8ce7feaeed8650226d1cb2a288fa8_1.png,default.mask.png
755,data_agumented/train/pristine/6c51ffa557b33c8904d870b53fd2eaa3_1.png,default.mask.png
756,data_agumented/train/fake/e3137a7b21d07b4daa8a23cf778cc083_2.png,data_agumented/train/fake/e3137a7b21d07b4daa8a23cf778cc083_2.mask.png
757,data_agumented/train/pristine/3bdfe96cca78c134e6e5a7ea71a5d820_1.png,default.mask.png
758,data_agumented/train/pristine/5ff53374f20d12a37c315ec7288396b8_3.png,default.mask.png
759,data_agumented/train/fake/b5b7caee2a885e16b9b71e2345fb468f_2.png,data_agumented/train/fake/b5b7caee2a885e16b9b71e2345fb468f_2.mask.png
760,data_agumented/train/fake/994526d452af15e3802e1a752a2af020_2.png,data_agumented/train/fake/994526d452af15e3802e1a752a2af020_2.mask.png
761,data_agumented/train/pristine/0d97374c0e9e15ac0092b1bdbb9161a5_0.png,default.mask.png
762,data_agumented/train/fake/c6ae44ca12707711f81c0380408db48d_1.png,data_agumented/train/fake/c6ae44ca12707711f81c0380408db48d_1.mask.png
763,data_agumented/train/pristine/1c5d35eeabb73e42cbfde3b45d932a7a_0.png,default.mask.png
764,data_agumented/train/fake/b50643fbceb9221486caddcfa37304cb_2.png,data_agumented/train/fake/b50643fbceb9221486caddcfa37304cb_2.mask.png
765,data_agumented/train/pristine/1dd946025c2b0cde73f419a6d06fe74d_0.png,default.mask.png
766,data_agumented/train/pristine/6de456d091cb45b7ed5ba52b3dbba573_0.png,default.mask.png
767,data_agumented/train/fake/bab047baca23807e4a97b048a56c1edd_7.png,data_agumented/train/fake/bab047baca23807e4a97b048a56c1edd_7.mask.png
768,data_agumented/train/fake/b97db18acbee83be9760fb8eb8661652_2.png,data_agumented/train/fake/b97db18acbee83be9760fb8eb8661652_2.mask.png
769,data_agumented/train/pristine/4b1b3f1ab4fcb051917f465385c0be22_1.png,default.mask.png
770,data_agumented/train/pristine/1c81eeabd8b9e98b5c245fb121b8257e_1.png,default.mask.png
771,data_agumented/train/fake/d0122ee951d52ee1198b9c402c0a75bf_5.png,data_agumented/train/fake/d0122ee951d52ee1198b9c402c0a75bf_5.mask.png
772,data_agumented/train/pristine/3af268d0635db208721813c80d5a68a7_1.png,default.mask.png
773,data_agumented/train/fake/2377136d0e2ec5c8aa15293c78ffa3d7_7.png,data_agumented/train/fake/2377136d0e2ec5c8aa15293c78ffa3d7_7.mask.png
774,data_agumented/train/fake/c6ae44ca12707711f81c0380408db48d_7.png,data_agumented/train/fake/c6ae44ca12707711f81c0380408db48d_7.mask.png
775,data_agumented/train/fake/cd9b2df963652cea69a16b7e368cd7f1_0.png,data_agumented/train/fake/cd9b2df963652cea69a16b7e368cd7f1_0.mask.png
776,data_agumented/train/fake/de7b3bfcf24632b26291ad01e272cafa_5.png,data_agumented/train/fake/de7b3bfcf24632b26291ad01e272cafa_5.mask.png
777,data_agumented/train/fake/bb11c77bcc275f1f2d409852cef0f016_0.png,data_agumented/train/fake/bb11c77bcc275f1f2d409852cef0f016_0.mask.png
778,data_agumented/train/fake/d27e776a3f9b648e478a77229de52b54_1.png,data_agumented/train/fake/d27e776a3f9b648e478a77229de52b54_1.mask.png
779,data_agumented/train/fake/e92c3770990b6a1fc78bc068a2e03b29_7.png,data_agumented/train/fake/e92c3770990b6a1fc78bc068a2e03b29_7.mask.png
780,data_agumented/train/pristine/1c853fc69f2b4c662af17fd02be45828_3.png,default.mask.png
781,data_agumented/train/fake/af8332f8c5b8cedeeb33963bb532e2f8_2.png,data_agumented/train/fake/af8332f8c5b8cedeeb33963bb532e2f8_2.mask.png
782,data_agumented/train/fake/c2e9e25b3f224a2bc80ca1f6dd86f465_3.png,data_agumented/train/fake/c2e9e25b3f224a2bc80ca1f6dd86f465_3.mask.png
783,data_agumented/train/pristine/1eb6e347587776b69c5a86cd5985e5c7_3.png,default.mask.png
784,data_agumented/train/fake/cc0c8e75290550c68a73f399760512a9_2.png,data_agumented/train/fake/cc0c8e75290550c68a73f399760512a9_2.mask.png
785,data_agumented/train/fake/ce05c962f695932a830ad4356d7a3e04_1.png,data_agumented/train/fake/ce05c962f695932a830ad4356d7a3e04_1.mask.png
786,data_agumented/train/fake/d8edc14c38478d80b27a0bc6d41dc4ae_3.png,data_agumented/train/fake/d8edc14c38478d80b27a0bc6d41dc4ae_3.mask.png
787,data_agumented/train/fake/b9988711e0a2880bb4fa8cf549dc55bc_0.png,data_agumented/train/fake/b9988711e0a2880bb4fa8cf549dc55bc_0.mask.png
788,data_agumented/train/fake/aab5d03983b5d585608d8ff863f7b3fb_7.png,data_agumented/train/fake/aab5d03983b5d585608d8ff863f7b3fb_7.mask.png
789,data_agumented/train/pristine/3cc9e9b2c7b9f97aef89c941fc29445f_3.png,default.mask.png
790,data_agumented/train/fake/b300897bc8a566bb9e806d8132e25f5b_7.png,data_agumented/train/fake/b300897bc8a566bb9e806d8132e25f5b_7.mask.png
791,data_agumented/train/pristine/0ae073231a8d83d23ba135c33bf96f10_3.png,default.mask.png
792,data_agumented/train/fake/c168467ba25e8675a50b85be4204b4b2_2.png,data_agumented/train/fake/c168467ba25e8675a50b85be4204b4b2_2.mask.png
793,data_agumented/train/fake/44061b655cd1191b0f0e8a19a0e7e69d_5.png,data_agumented/train/fake/44061b655cd1191b0f0e8a19a0e7e69d_5.mask.png
794,data_agumented/train/pristine/6bc9d31e31a58b6989ae240d216568d4_3.png,default.mask.png
795,data_agumented/train/fake/e025b80af56ce319d0a02bd97a086768_0.png,data_agumented/train/fake/e025b80af56ce319d0a02bd97a086768_0.mask.png
796,data_agumented/train/fake/ca76eefff717b507a0eba5353324d9e5_2.png,data_agumented/train/fake/ca76eefff717b507a0eba5353324d9e5_2.mask.png
797,data_agumented/train/fake/baa105757f53efb5355ed8690994de83_2.png,data_agumented/train/fake/baa105757f53efb5355ed8690994de83_2.mask.png
798,data_agumented/train/fake/c414179415b146d9cbeca0fb3fb351a7_7.png,data_agumented/train/fake/c414179415b146d9cbeca0fb3fb351a7_7.mask.png
799,data_agumented/train/fake/b1fb2e2690c484ef7b0a75698150ed27_7.png,data_agumented/train/fake/b1fb2e2690c484ef7b0a75698150ed27_7.mask.png
800,data_agumented/train/pristine/5f1634091263ce8f51efa552856d6c99_1.png,default.mask.png
801,data_agumented/train/pristine/2acc0576d34ddffdb12affba16ee0bfe_3.png,default.mask.png
802,data_agumented/train/pristine/5a17b3caed2b151f5ef2a9e5537cf007_1.png,default.mask.png
803,data_agumented/train/fake/deb7cc4263e3dc9a640c57c7b2f714fd_6.png,data_agumented/train/fake/deb7cc4263e3dc9a640c57c7b2f714fd_6.mask.png
804,data_agumented/train/fake/a0e0f77ac21b8677c261c54a9262539e_5.png,data_agumented/train/fake/a0e0f77ac21b8677c261c54a9262539e_5.mask.png
805,data_agumented/train/fake/3027997c7ead2fbe65be98c93e175bba_5.png,data_agumented/train/fake/3027997c7ead2fbe65be98c93e175bba_5.mask.png
806,data_agumented/train/pristine/1e1fec12730c80a71aa1a33e3e8beb02_0.png,default.mask.png
807,data_agumented/train/pristine/2f35a06c7e024129010cd0a7cc042e54_0.png,default.mask.png
808,data_agumented/train/pristine/2b5e000668b76d0eb7a8425907f5c5df_3.png,default.mask.png
809,data_agumented/train/fake/b9db78fd385d12b4ff6f59a6a6c0f629_2.png,data_agumented/train/fake/b9db78fd385d12b4ff6f59a6a6c0f629_2.mask.png
810,data_agumented/train/pristine/0e53cd9ad8eeb7e42730e80624a3a0dc_0.png,default.mask.png
811,data_agumented/train/pristine/6c5aa1ebdbcd6761c8682bbcccaf6add_3.png,default.mask.png
812,data_agumented/train/fake/2744a9427d865323a62eff7fdfbb9ed5_7.png,data_agumented/train/fake/2744a9427d865323a62eff7fdfbb9ed5_7.mask.png
813,data_agumented/train/fake/d9634e2f8c7644c545c03c60f76750ef_5.png,data_agumented/train/fake/d9634e2f8c7644c545c03c60f76750ef_5.mask.png
814,data_agumented/train/pristine/5c2f205f2cd4739e4dc14f7355519091_3.png,default.mask.png
815,data_agumented/train/fake/b16b83b24a10d28f3d89eca9e505f294_3.png,data_agumented/train/fake/b16b83b24a10d28f3d89eca9e505f294_3.mask.png
816,data_agumented/train/pristine/04c82c2daec830eebdd1891d28d6a652_0.png,default.mask.png
817,data_agumented/train/fake/d918eeffd78047944ec2d97c4594eb8b_1.png,data_agumented/train/fake/d918eeffd78047944ec2d97c4594eb8b_1.mask.png
818,data_agumented/train/pristine/05e7e21796871e4303cac587265b5d60_3.png,default.mask.png
819,data_agumented/train/fake/b50643fbceb9221486caddcfa37304cb_5.png,data_agumented/train/fake/b50643fbceb9221486caddcfa37304cb_5.mask.png
820,data_agumented/train/pristine/4e89e6d21777a52b7cf145bde1b44429_0.png,default.mask.png
821,data_agumented/train/pristine/0eb173b4c0c9b6e8db3de6bcfafbc421_3.png,default.mask.png
822,data_agumented/train/pristine/3e22205714f2a18e4b5b6f5e3d618876_1.png,default.mask.png
823,data_agumented/train/fake/c7aaa7d7e4c6c0693b4cdd222cb10353_0.png,data_agumented/train/fake/c7aaa7d7e4c6c0693b4cdd222cb10353_0.mask.png
824,data_agumented/train/pristine/4b516dc276883cb0f2df8828522f072d_1.png,default.mask.png
825,data_agumented/train/fake/ca8f5bc4dfc11f10d823230e1c800caf_0.png,data_agumented/train/fake/ca8f5bc4dfc11f10d823230e1c800caf_0.mask.png
826,data_agumented/train/fake/af77345bcf2cfcb77f0aa3eb0d724e98_3.png,data_agumented/train/fake/af77345bcf2cfcb77f0aa3eb0d724e98_3.mask.png
827,data_agumented/train/fake/ce05c962f695932a830ad4356d7a3e04_7.png,data_agumented/train/fake/ce05c962f695932a830ad4356d7a3e04_7.mask.png
828,data_agumented/train/pristine/1ad910c71cc71a500e14b68dd16ac00b_0.png,default.mask.png
829,data_agumented/train/pristine/1f51bb9d9f79557fcedfef1d3bc931bc_3.png,default.mask.png
830,data_agumented/train/pristine/4ea40a7b40c7ebf754f900b56a3489db_0.png,default.mask.png
831,data_agumented/train/fake/c6d6089b4ea367333ca025d8cd1c8d33_2.png,data_agumented/train/fake/c6d6089b4ea367333ca025d8cd1c8d33_2.mask.png
832,data_agumented/train/pristine/2d2109bc991437a2e9b0edb0efdd1434_3.png,default.mask.png
833,data_agumented/train/pristine/6fdf37eac40272f49a0a7c8cce21fc40_0.png,default.mask.png
834,data_agumented/train/fake/a0e0f77ac21b8677c261c54a9262539e_0.png,data_agumented/train/fake/a0e0f77ac21b8677c261c54a9262539e_0.mask.png
835,data_agumented/train/fake/b3f8eaa84b5f310be720b0e856b4eb51_6.png,data_agumented/train/fake/b3f8eaa84b5f310be720b0e856b4eb51_6.mask.png
836,data_agumented/train/pristine/2f4576f590a7f29416ddc348ba30b232_3.png,default.mask.png
837,data_agumented/train/fake/689303d2322edb19c223bc2fbe409e08_7.png,data_agumented/train/fake/689303d2322edb19c223bc2fbe409e08_7.mask.png
838,data_agumented/train/pristine/6ce76a800932b084c5e8a0ae6475772f_1.png,default.mask.png
839,data_agumented/train/fake/b9c5470e3233747c69d951707fc0caa1_3.png,data_agumented/train/fake/b9c5470e3233747c69d951707fc0caa1_3.mask.png
840,data_agumented/train/pristine/0b2b7e28f3f04599c8e15ea9b4ec574c_0.png,default.mask.png
841,data_agumented/train/pristine/1a84757f815bc279bff58895fc021662_0.png,default.mask.png
842,data_agumented/train/fake/3027997c7ead2fbe65be98c93e175bba_1.png,data_agumented/train/fake/3027997c7ead2fbe65be98c93e175bba_1.mask.png
843,data_agumented/train/pristine/4b27ce4bea6a576d928932f005e954cb_3.png,default.mask.png
844,data_agumented/train/pristine/04f7cceb8160dcec285a0a79ee7bae7a_3.png,default.mask.png
845,data_agumented/train/fake/3735407a7358488296a3d9968c01855d_3.png,data_agumented/train/fake/3735407a7358488296a3d9968c01855d_3.mask.png
846,data_agumented/train/pristine/02b3c3a0865816af3992f188a5b6c94a_1.png,default.mask.png
847,data_agumented/train/fake/95545cc4da4cae23ec42672bbbd3bfa7_0.png,data_agumented/train/fake/95545cc4da4cae23ec42672bbbd3bfa7_0.mask.png
